@id,법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,공동부령정보,시행일자,자법타법여부,법령상세링크
3421,247255,현행,유기성 폐자원을 활용한 바이오가스의 생산 및 이용 촉진법,바이오가스법,014377,20221230,19151,제정,1480000,환경부,법률,,20231231,,/DRF/lawService.do?OC=username001&target=law&MST=247255&type=HTML&mobileYn=&efYd=20231231
3422,257247,현행,유기성 폐자원을 활용한 바이오가스의 생산 및 이용 촉진법 시행령,바이오가스법 시행령,014556,20231226,34047,제정,1480000,환경부,대통령령,,20231231,,/DRF/lawService.do?OC=username001&target=law&MST=257247&type=HTML&mobileYn=&efYd=20231231
3423,257741,현행,유기성 폐자원을 활용한 바이오가스의 생산 및 이용 촉진법 시행규칙,바이오가스법 시행규칙,014564,20231228,01068,제정,1480000,환경부,환경부령,,20231231,,/DRF/lawService.do?OC=username001&target=law&MST=257741&type=HTML&mobileYn=&efYd=20231231
3424,195358,현행,유네스코 활동에 관한 법률,유네스코법,000846,20170726,14839,타법개정,1342000,교육부,법률,,20170726,,/DRF/lawService.do?OC=username001&target=law&MST=195358&type=HTML&mobileYn=&efYd=20170726
3425,227741,현행,유료도로관리권등록령,,004375,20210105,31380,타법개정,1613000,국토교통부,대통령령,,20210105,,/DRF/lawService.do?OC=username001&target=law&MST=227741&type=HTML&mobileYn=&efYd=20210105
3426,235095,현행,유료도로관리권등록령 시행규칙,,007828,20210827,00882,타법개정,1613000,국토교통부,국토교통부령,,20210827,,/DRF/lawService.do?OC=username001&target=law&MST=235095&type=HTML&mobileYn=&efYd=20210827
3427,253999,현행,유료도로법,,000249,20230816,19684,일부개정,1613000,국토교통부,법률,,20240217,,/DRF/lawService.do?OC=username001&target=law&MST=253999&type=HTML&mobileYn=&efYd=20240217
3428,260091,현행,유료도로법 시행령,,004376,20240206,34200,일부개정,1613000,국토교통부,대통령령,,20240217,,/DRF/lawService.do?OC=username001&target=law&MST=260091&type=HTML&mobileYn=&efYd=20240217
3429,255563,현행,유료도로법 시행규칙,,007829,20231025,01266,일부개정,1613000,국토교통부,국토교통부령,,20231025,,/DRF/lawService.do?OC=username001&target=law&MST=255563&type=HTML&mobileYn=&efYd=20231025
3430,214535,현행,유류오염손해배상 보장법,유류오염배상법,000064,20200218,17051,일부개정,1192000,해양수산부,법률,,20200218,,/DRF/lawService.do?OC=username001&target=law&MST=214535&type=HTML&mobileYn=&efYd=20200218
3431,227745,현행,유류오염손해배상 보장법 시행령,유류오염배상법 시행령,004377,20210105,31380,타법개정,1192000,해양수산부,대통령령,,20210105,,/DRF/lawService.do?OC=username001&target=law&MST=227745&type=HTML&mobileYn=&efYd=20210105
3432,233635,현행,유류오염손해배상 보장법 시행규칙,유류오염배상법 시행규칙,007830,20210630,00486,타법개정,1192000,해양수산부,해양수산부령,,20210630,,/DRF/lawService.do?OC=username001&target=law&MST=233635&type=HTML&mobileYn=&efYd=20210630
3433,36426,현행,유류오염손해배상사건등의절차에관한규칙,,005913,19951027,01395,제정,9740000,대법원,대법원규칙,,19951027,,/DRF/lawService.do?OC=username001&target=law&MST=36426&type=HTML&mobileYn=&efYd=19951027
3434,102534,현행,유사수신행위의 규제에 관한 법률,유사수신행위법,002035,20100204,10045,일부개정,1160100,금융위원회,법률,,20100204,,/DRF/lawService.do?OC=username001&target=law&MST=102534&type=HTML&mobileYn=&efYd=20100204
3435,206625,현행,유사수신행위의 규제에 관한 법률 시행령,유사수신행위법 시행령,004378,20190108,29477,일부개정,1160100,금융위원회,대통령령,,20190108,,/DRF/lawService.do?OC=username001&target=law&MST=206625&type=HTML&mobileYn=&efYd=20190108
3436,248145,현행,유선 및 도선 사업법,유.도선법,001015,20230214,19225,타법개정,1741000,행정안전부,법률,,20240215,,/DRF/lawService.do?OC=username001&target=law&MST=248145&type=HTML&mobileYn=&efYd=20240215
3437,261929,현행,유선 및 도선 사업법 시행령,,004379,20240423,34449,타법개정,1741000,행정안전부,대통령령,,20240423,,/DRF/lawService.do?OC=username001&target=law&MST=261929&type=HTML&mobileYn=&efYd=20240423
3438,256937,현행,유선 및 도선 사업법 시행규칙,,007831,20231212,00437,일부개정,1741000,행정안전부,행정안전부령,,20231212,,/DRF/lawService.do?OC=username001&target=law&MST=256937&type=HTML&mobileYn=&efYd=20231212
3439,149564,현행,유실물법,,001261,20140107,12210,일부개정,"1270000,1320000","경찰청,법무부",법률,,20140107,,/DRF/lawService.do?OC=username001&target=law&MST=149564&type=HTML&mobileYn=&efYd=20140107
3440,241139,현행,유실물법 시행령,,004385,20220308,32522,일부개정,"1270000,1320000","경찰청,법무부",대통령령,,20220308,,/DRF/lawService.do?OC=username001&target=law&MST=241139&type=HTML&mobileYn=&efYd=20220308
3441,255107,현행,유아교육법,,009621,20230927,19737,일부개정,1342000,교육부,법률,,20230927,,/DRF/lawService.do?OC=username001&target=law&MST=255107&type=HTML&mobileYn=&efYd=20230927
3442,260631,현행,유아교육법 시행령,,009874,20240220,34229,일부개정,1342000,교육부,대통령령,,20240220,,/DRF/lawService.do?OC=username001&target=law&MST=260631&type=HTML&mobileYn=&efYd=20240220
3443,245761,현행,유아교육법 시행규칙,,009872,20221201,00290,일부개정,1342000,교육부,교육부령,,20230101,,/DRF/lawService.do?OC=username001&target=law&MST=245761&type=HTML&mobileYn=&efYd=20230101
3444,245013,현행,유아교육정보시스템 및 교육정보시스템의 운영 등에 관한 규칙,,010046,20221014,00284,일부개정,1342000,교육부,교육부령,,20221014,,/DRF/lawService.do?OC=username001&target=law&MST=245013&type=HTML&mobileYn=&efYd=20221014
3445,247449,현행,유아교육지원특별회계법,유아교육회계법,012696,20221231,19203,일부개정,1342000,교육부,법률,,20221231,,/DRF/lawService.do?OC=username001&target=law&MST=247449&type=HTML&mobileYn=&efYd=20221231
3446,248077,현행,유어장의 지정 및 관리에 관한 규칙,유어장규칙,007827,20230203,00581,타법개정,1192000,해양수산부,해양수산부령,,20230203,,/DRF/lawService.do?OC=username001&target=law&MST=248077&type=HTML&mobileYn=&efYd=20230203
3447,248555,현행,유엔참전용사의 명예선양 등에 관한 법률,유엔참전용사법,013705,20230304,19228,타법개정,1830000,국가보훈부,법률,,20230605,,/DRF/lawService.do?OC=username001&target=law&MST=248555&type=HTML&mobileYn=&efYd=20230605
3448,249721,현행,유엔참전용사의 명예선양 등에 관한 법률 시행령,유엔참전용사법 시행령,013869,20230411,33382,타법개정,1830000,국가보훈부,대통령령,,20230605,,/DRF/lawService.do?OC=username001&target=law&MST=249721&type=HTML&mobileYn=&efYd=20230605
3449,252147,현행,유전자변형농수산물의 표시 및 농수산물의 안전성조사 등에 관한 규칙,,011798,20230622,01886,일부개정,1471000,식품의약품안전처,총리령,,20230622,,/DRF/lawService.do?OC=username001&target=law&MST=252147&type=HTML&mobileYn=&efYd=20230622
3450,205608,현행,유전자변형생물체의 국가간 이동 등에 관한 법률,유전자변형생물체법,009170,20181211,15868,일부개정,1450000,산업통상자원부,법률,,20190612,,/DRF/lawService.do?OC=username001&target=law&MST=205608&type=HTML&mobileYn=&efYd=20190612
3451,221441,현행,유전자변형생물체의 국가간 이동 등에 관한 법률 시행령,유전자변형생물체법 시행령,010038,20200908,31001,일부개정,1450000,산업통상자원부,대통령령,,20210309,,/DRF/lawService.do?OC=username001&target=law&MST=221441&type=HTML&mobileYn=&efYd=20210309
3452,239903,현행,유전자변형생물체의 국가간 이동 등에 관한 법률 시행규칙,유전자변형생물체법 시행규칙,010182,20220121,00448,타법개정,1450000,산업통상자원부,산업통상자원부령,,20220121,,/DRF/lawService.do?OC=username001&target=law&MST=239903&type=HTML&mobileYn=&efYd=20220121
3453,205997,현행,유전자원의 접근ㆍ이용 및 이익 공유에 관한 법률,유전자원법,012788,20181224,16016,타법개정,1480000,환경부,법률,,20190625,,/DRF/lawService.do?OC=username001&target=law&MST=205997&type=HTML&mobileYn=&efYd=20190625
3454,221729,현행,유전자원의 접근ㆍ이용 및 이익 공유에 관한 법률 시행령,유전자원법 시행령,012974,20200911,31013,타법개정,1480000,환경부,대통령령,,20200912,,/DRF/lawService.do?OC=username001&target=law&MST=221729&type=HTML&mobileYn=&efYd=20200912
3455,206229,현행,유전자원의 접근ㆍ이용 및 이익 공유에 관한 법률 시행규칙,유전자원법 시행규칙,013024,20181227,00791,일부개정,1480000,환경부,환경부령,,20181227,,/DRF/lawService.do?OC=username001&target=law&MST=206229&type=HTML&mobileYn=&efYd=20181227
3456,246769,현행,유통산업발전법,,001469,20221227,19117,타법개정,1450000,산업통상자원부,법률,,20230628,,/DRF/lawService.do?OC=username001&target=law&MST=246769&type=HTML&mobileYn=&efYd=20230628
3457,256171,현행,유통산업발전법 시행령,,004388,20231121,33886,타법개정,1450000,산업통상자원부,대통령령,,20231121,,/DRF/lawService.do?OC=username001&target=law&MST=256171&type=HTML&mobileYn=&efYd=20231121
3458,248413,현행,유통산업발전법 시행규칙,,007843,20230228,00502,타법개정,1450000,산업통상자원부,산업통상자원부령,,20230228,,/DRF/lawService.do?OC=username001&target=law&MST=248413&type=HTML&mobileYn=&efYd=20230228
3459,159985,현행,유한책임신탁등기규칙,,011627,20141002,02560,타법개정,9740000,대법원,대법원규칙,,20141121,,/DRF/lawService.do?OC=username001&target=law&MST=159985&type=HTML&mobileYn=&efYd=20141121
3460,261071,현행,유해ㆍ위험작업의 취업 제한에 관한 규칙,취업제한규칙,007844,20240313,00412,일부개정,1492000,고용노동부,고용노동부령,,20240313,,/DRF/lawService.do?OC=username001&target=law&MST=261071&type=HTML&mobileYn=&efYd=20240313
3461,245999,현행,육군3사관학교 설치법,,000947,20221213,19083,일부개정,1290000,국방부,법률,,20230614,,/DRF/lawService.do?OC=username001&target=law&MST=245999&type=HTML&mobileYn=&efYd=20230614
3462,251391,현행,육군3사관학교 설치법 시행령,,003285,20230607,33502,일부개정,1290000,국방부,대통령령,,20230614,,/DRF/lawService.do?OC=username001&target=law&MST=251391&type=HTML&mobileYn=&efYd=20230614
3463,198828,현행,육군공병학교령,,010287,20171114,28431,일부개정,1290000,국방부,대통령령,,20171114,,/DRF/lawService.do?OC=username001&target=law&MST=198828&type=HTML&mobileYn=&efYd=20171114
3464,243911,현행,육군과학화전투훈련단령,,014310,20220714,32800,제정,1290000,국방부,대통령령,,20220714,,/DRF/lawService.do?OC=username001&target=law&MST=243911&type=HTML&mobileYn=&efYd=20220714
3465,197276,현행,육군교육사령부령,,004400,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197276&type=HTML&mobileYn=&efYd=20170905
3466,197277,현행,육군군수사령부령,,004402,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197277&type=HTML&mobileYn=&efYd=20170905
3467,198827,현행,육군기계화학교령,,004408,20171114,28430,일부개정,1290000,국방부,대통령령,,20171114,,/DRF/lawService.do?OC=username001&target=law&MST=198827&type=HTML&mobileYn=&efYd=20171114
3468,202818,현행,육군동원전력사령부령,,013100,20180320,28704,제정,1290000,국방부,대통령령,,20180406,,/DRF/lawService.do?OC=username001&target=law&MST=202818&type=HTML&mobileYn=&efYd=20180406
3469,241517,현행,육군미사일전략사령부령,,010285,20220401,32560,일부개정,1290000,국방부,대통령령,,20220401,,/DRF/lawService.do?OC=username001&target=law&MST=241517&type=HTML&mobileYn=&efYd=20220401
3470,197339,현행,육군보병학교령,,004422,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197339&type=HTML&mobileYn=&efYd=20170905
3471,259421,현행,육군본부 직제,,004425,20240130,34167,타법개정,1290000,국방부,대통령령,,20240130,,/DRF/lawService.do?OC=username001&target=law&MST=259421&type=HTML&mobileYn=&efYd=20240130
3472,197282,현행,육군부사관학교령,,010173,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197282&type=HTML&mobileYn=&efYd=20170905
3473,197283,현행,육군인사사령부령,,010099,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197283&type=HTML&mobileYn=&efYd=20170905
3474,197284,현행,육군정보통신학교령,,010288,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197284&type=HTML&mobileYn=&efYd=20170905
3475,197340,현행,육군정보학교령,,010289,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197340&type=HTML&mobileYn=&efYd=20170905
3476,201454,현행,육군종합군수학교령,,004442,20180123,28598,일부개정,1290000,국방부,대통령령,,20180123,,/DRF/lawService.do?OC=username001&target=law&MST=201454&type=HTML&mobileYn=&efYd=20180123
3477,214043,현행,육군종합행정학교령,,004443,20200204,30384,타법개정,1290000,국방부,대통령령,,20200204,,/DRF/lawService.do?OC=username001&target=law&MST=214043&type=HTML&mobileYn=&efYd=20200204
3478,197288,현행,육군특수전사령부령,,004449,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197288&type=HTML&mobileYn=&efYd=20170905
3479,197341,현행,육군포병학교령,,004451,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197341&type=HTML&mobileYn=&efYd=20170905
3480,204290,현행,육군학생군사학교령,,004453,20180828,29119,일부개정,1290000,국방부,대통령령,,20180828,,/DRF/lawService.do?OC=username001&target=law&MST=204290&type=HTML&mobileYn=&efYd=20180828
3481,236963,현행,육군항공사령부령,,004454,20211130,32154,일부개정,1290000,국방부,대통령령,,20211130,,/DRF/lawService.do?OC=username001&target=law&MST=236963&type=HTML&mobileYn=&efYd=20211130
3482,197292,현행,육군훈련소령,,004460,20170905,28266,타법개정,1290000,국방부,대통령령,,20170905,,/DRF/lawService.do?OC=username001&target=law&MST=197292&type=HTML&mobileYn=&efYd=20170905
3483,232111,현행,윤리특별위원회 운영 등에 관한 규칙,,006027,20210429,00227,일부개정,9700000,국회,국회규칙,,20210429,,/DRF/lawService.do?OC=username001&target=law&MST=232111&type=HTML&mobileYn=&efYd=20210429
3484,248929,현행,은행법,,001549,20230321,19261,일부개정,1160100,금융위원회,법률,,20230922,,/DRF/lawService.do?OC=username001&target=law&MST=248929&type=HTML&mobileYn=&efYd=20230922
3485,256667,현행,은행법 시행령,,004470,20231212,33913,타법개정,1160100,금융위원회,대통령령,,20231212,,/DRF/lawService.do?OC=username001&target=law&MST=256667&type=HTML&mobileYn=&efYd=20231212
